id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,new_status,new_compiles,new_files,new_secs
retrofit-0012,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#isFormEncoded",ok,compiles,1,2.9,ok,compiles,1,3.2
retrofit-0013,retrofit,retrofit2/DefaultCallAdapterFactory.java,method,"retrofit2.DefaultCallAdapterFactory.ExecutorCallbackCall#request()",ok,compiles,4,4.2,ok,compiles,4,3.7
retrofit-0014,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall#createRawCall()",ok,compiles,6,5.3,ok,compiles,6,5.9
retrofit-0015,retrofit,retrofit2/Call.java,method,"retrofit2.Call#request()",ok,compiles,2,4.3,ok,compiles,2,4.9
retrofit-0016,retrofit,retrofit2/OptionalConverterFactory.java,method,"retrofit2.OptionalConverterFactory.OptionalConverter#convert(ResponseBody)",ok,fails,6,5.1,ok,fails,6,5.3
retrofit-0017,retrofit,retrofit2/BuiltInFactories.java,method,"retrofit2.BuiltInFactories.Java8#createDefaultCallAdapterFactories(Executor)",ok,compiles,7,4.9,ok,compiles,7,5.5
retrofit-0018,retrofit,retrofit2/HttpException.java,method,"retrofit2.HttpException#HttpException(Response<?>)",ok,compiles,2,4.7,ok,compiles,2,5.5
retrofit-0019,retrofit,retrofit2/Call.java,method,"retrofit2.Call#isExecuted()",ok,compiles,1,3.3,ok,compiles,1,4.1
retrofit-0020,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.ResponseCallAdapter#ResponseCallAdapter(Type)",ok,compiles,5,5.1,ok,compiles,5,5.1
retrofit-0021,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#methodError(Method,String,Object...)",ok,compiles,2,5.3,ok,compiles,2,5.4
retrofit-0022,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#gotBody",ok,compiles,1,3.8,ok,compiles,1,3.0
retrofit-0023,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.QueryMap#apply(RequestBuilder,Map<String,T>)",ok,compiles,5,6.3,ok,compiles,5,6.2
retrofit-0024,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.WildcardTypeImpl#toString()",ok,compiles,2,5.4,ok,compiles,2,5.6
retrofit-0025,retrofit,retrofit2/HttpServiceMethod.java,field,"retrofit2.HttpServiceMethod.SuspendForResponse#callAdapter",ok,compiles,4,5.0,ok,compiles,4,5.4
retrofit-0026,retrofit,retrofit2/HttpServiceMethod.java,method,"retrofit2.HttpServiceMethod#parseAnnotations(Retrofit,Method,RequestFactory)",crash,na,0,4.7,crash,na,0,5.3
retrofit-0027,retrofit,retrofit2/OptionalConverterFactory.java,method,"retrofit2.OptionalConverterFactory.OptionalConverter#OptionalConverter(Converter<ResponseBody,T>)",ok,compiles,5,4.8,ok,compiles,5,4.5
retrofit-0028,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#getSupertype(Type,Class<?>,Class<?>)",ok,compiles,1,4.7,ok,compiles,1,4.6
retrofit-0029,retrofit,retrofit2/Converter.java,method,"retrofit2.Converter.Factory#getRawType(Type)",ok,compiles,2,4.5,ok,compiles,2,4.4
retrofit-0030,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Part#headers",ok,compiles,2,4.4,ok,compiles,2,4.7
retrofit-0031,retrofit,retrofit2/Retrofit.java,field,"retrofit2.Retrofit#callFactory",ok,compiles,2,4.7,ok,compiles,2,4.5
retrofit-0032,retrofit,retrofit2/BuiltInConverters.java,method,"retrofit2.BuiltInConverters.ToStringConverter#convert(Object)",ok,compiles,3,4.8,ok,compiles,3,4.5
retrofit-0033,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#isKotlinSuspendFunction",ok,compiles,1,3.6,ok,compiles,1,3.3
retrofit-0034,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.BodyCallAdapter#BodyCallAdapter(Type)",ok,compiles,4,4.5,ok,compiles,4,4.6
retrofit-0035,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.Path#apply(RequestBuilder,T)",ok,compiles,5,5.2,ok,compiles,5,5.3
retrofit-0036,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.WildcardTypeImpl#getUpperBounds()",ok,compiles,1,4.8,ok,compiles,1,3.9
retrofit-0037,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Header#name",ok,compiles,1,4.7,ok,compiles,1,4.9
retrofit-0038,retrofit,retrofit2/BuiltInConverters.java,field,"retrofit2.BuiltInConverters.VoidResponseBodyConverter#INSTANCE",ok,compiles,3,4.8,ok,compiles,3,4.9
retrofit-0039,retrofit,retrofit2/Utils.java,field,"retrofit2.Utils#EMPTY_TYPE_ARRAY",ok,compiles,1,3.7,ok,compiles,1,3.9
retrofit-0040,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.BodyCallAdapter.BodyCallback#onFailure(Call<R>,Throwable)",ok,compiles,6,4.7,ok,compiles,6,4.1
retrofit-0041,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#getParameterUpperBound(int,ParameterizedType)",ok,compiles,1,4.5,ok,compiles,1,4.9
retrofit-0042,retrofit,retrofit2/Utils.java,field,"retrofit2.Utils#checkForKotlinUnit",ok,compiles,1,4.2,ok,compiles,1,3.7
retrofit-0043,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall#isExecuted()",ok,compiles,3,5.3,ok,compiles,3,5.2
retrofit-0044,retrofit,retrofit2/OkHttpCall.java,field,"retrofit2.OkHttpCall.ExceptionCatchingResponseBody#delegateSource",ok,compiles,4,5.0,ok,compiles,4,4.7
retrofit-0045,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#parameterAnnotationsArray",ok,compiles,1,4.2,ok,compiles,1,4.2
retrofit-0046,retrofit,retrofit2/HttpServiceMethod.java,method,"retrofit2.HttpServiceMethod.SuspendForBody#SuspendForBody(RequestFactory,okhttp3.Call.Factory,Converter<ResponseBody,ResponseT>,CallAdapter<ResponseT,Call<ResponseT>>,boolean,boolean)",ok,fails,7,4.6,ok,fails,7,4.4
retrofit-0047,retrofit,retrofit2/RequestBuilder.java,method,"retrofit2.RequestBuilder#addPart(Headers,RequestBody)",ok,compiles,5,5.0,ok,compiles,5,5.0
retrofit-0048,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#hasUnresolvableType(Type)",ok,compiles,2,5.4,ok,compiles,2,5.1
retrofit-0049,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.FieldMap#apply(RequestBuilder,Map<String,T>)",ok,compiles,5,6.0,ok,compiles,5,5.5
retrofit-0050,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit.Builder#validateEagerly(boolean)",ok,compiles,1,4.4,ok,compiles,1,4.0
retrofit-0051,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.GenericArrayTypeImpl#getGenericComponentType()",ok,compiles,1,4.8,ok,compiles,1,4.9
retrofit-0052,retrofit,retrofit2/RequestBuilder.java,method,"retrofit2.RequestBuilder.ContentTypeOverridingRequestBody#ContentTypeOverridingRequestBody(RequestBody,MediaType)",ok,compiles,3,4.4,ok,compiles,3,4.6
retrofit-0053,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.WildcardTypeImpl#equals(Object)",ok,compiles,1,4.6,ok,compiles,1,4.8
retrofit-0054,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall#execute()",ok,compiles,7,5.5,ok,compiles,7,5.7
retrofit-0055,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit#converterFactories()",ok,compiles,2,3.9,ok,compiles,2,4.2
retrofit-0056,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.ParameterizedTypeImpl#equals(Object)",ok,compiles,2,5.1,ok,compiles,2,4.8
retrofit-0057,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Path#valueConverter",ok,compiles,2,4.3,ok,compiles,2,4.4
retrofit-0058,retrofit,retrofit2/Invocation.java,method,"retrofit2.Invocation#arguments()",ok,compiles,1,3.4,ok,compiles,1,4.1
retrofit-0059,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.FieldMap#p",ok,compiles,1,4.3,ok,compiles,1,4.3
retrofit-0060,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#isMultipart",ok,compiles,1,3.6,ok,compiles,1,3.5
retrofit-0061,retrofit,retrofit2/RequestBuilder.java,field,"retrofit2.RequestBuilder#multipartBuilder",ok,compiles,3,4.9,ok,compiles,3,4.5
retrofit-0062,retrofit,retrofit2/HttpServiceMethod.java,field,"retrofit2.HttpServiceMethod.SuspendForBody#callAdapter",ok,compiles,4,4.9,ok,compiles,4,5.0
retrofit-0063,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.Headers#apply(RequestBuilder,okhttp3.Headers)",ok,compiles,5,5.1,ok,compiles,5,5.2
retrofit-0064,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.ParameterizedTypeImpl#hashCode()",ok,compiles,2,5.2,ok,compiles,2,5.0
retrofit-0065,retrofit,retrofit2/DefaultCallAdapterFactory.java,method,"retrofit2.DefaultCallAdapterFactory.ExecutorCallbackCall#cancel()",ok,compiles,3,4.3,ok,compiles,3,4.7
retrofit-0066,retrofit,retrofit2/Invocation.java,method,"retrofit2.Invocation#instance()",ok,compiles,2,4.4,ok,compiles,2,4.1
retrofit-0067,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall.ExceptionCatchingResponseBody#contentLength()",ok,compiles,3,5.0,ok,compiles,3,4.7
retrofit-0068,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Field#name",ok,compiles,1,4.9,ok,compiles,1,4.7
retrofit-0069,retrofit,retrofit2/Retrofit.java,field,"retrofit2.Retrofit#serviceMethodCache",ok,compiles,1,4.8,ok,compiles,1,4.7
retrofit-0070,retrofit,retrofit2/DefaultMethodSupport.java,field,"retrofit2.DefaultMethodSupport#lookupConstructor",ok,compiles,2,4.7,ok,compiles,2,4.6
retrofit-0071,retrofit,retrofit2/RequestFactory.java,method,"retrofit2.RequestFactory.Builder#parseMethodAnnotation(Annotation)",ok,compiles,15,6.1,ok,compiles,15,5.9
retrofit-0072,retrofit,retrofit2/SkipCallbackExecutorImpl.java,field,"retrofit2.SkipCallbackExecutorImpl#INSTANCE",crash,na,0,3.0,crash,na,0,2.8
retrofit-0073,retrofit,retrofit2/HttpServiceMethod.java,field,"retrofit2.HttpServiceMethod.SuspendForBody#isNullable",ok,compiles,2,4.5,ok,compiles,2,4.7
retrofit-0074,retrofit,retrofit2/Invocation.java,method,"retrofit2.Invocation#method()",ok,compiles,1,4.0,ok,compiles,1,4.1
retrofit-0075,retrofit,retrofit2/Converter.java,method,"retrofit2.Converter.Factory#requestBodyConverter(Type,Annotation[],Annotation[],Retrofit)",ok,compiles,4,4.8,ok,compiles,4,4.9
retrofit-0076,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory#headers",ok,compiles,3,4.8,ok,compiles,3,4.6
retrofit-0077,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.ParameterizedTypeImpl#ParameterizedTypeImpl(Type,Type,Type)",ok,compiles,2,4.9,ok,compiles,2,4.6
retrofit-0078,retrofit,retrofit2/SkipCallbackExecutorImpl.java,method,"retrofit2.SkipCallbackExecutorImpl#hashCode()",crash,na,0,2.6,crash,na,0,3.2
retrofit-0079,retrofit,retrofit2/CallAdapter.java,method,"retrofit2.CallAdapter.Factory#get(Type,Annotation[],Retrofit)",ok,compiles,3,4.3,ok,compiles,3,4.3
retrofit-0080,retrofit,retrofit2/Response.java,method,"retrofit2.Response#raw()",ok,compiles,2,4.6,ok,compiles,2,4.4
retrofit-0081,retrofit,retrofit2/Response.java,method,"retrofit2.Response#errorBody()",ok,compiles,3,4.8,ok,compiles,3,4.4
retrofit-0082,retrofit,retrofit2/Utils.java,field,"retrofit2.Utils.ParameterizedTypeImpl#typeArguments",ok,compiles,2,4.9,ok,compiles,2,4.9
retrofit-0083,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#resolve(Type,Class<?>,Type)",ok,compiles,2,5.1,ok,compiles,2,5.0
retrofit-0084,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall#OkHttpCall(RequestFactory,Object,Object[],okhttp3.Call.Factory,Converter<ResponseBody,T>)",ok,fails,5,5.0,ok,fails,5,3.2
retrofit-0085,retrofit,retrofit2/RequestBuilder.java,method,"retrofit2.RequestBuilder#setRelativeUrl(Object)",ok,compiles,2,4.0,ok,compiles,2,3.2
retrofit-0086,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Path#encoded",ok,compiles,1,3.6,ok,compiles,1,3.3
retrofit-0087,retrofit,retrofit2/Invocation.java,field,"retrofit2.Invocation#arguments",ok,compiles,1,3.0,ok,compiles,1,2.6
retrofit-0088,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.RawPart#RawPart()",ok,compiles,2,3.4,ok,compiles,2,2.8
retrofit-0089,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall.ExceptionCatchingResponseBody#contentType()",ok,compiles,4,3.5,ok,compiles,4,3.3
retrofit-0090,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall.ExceptionCatchingResponseBody#close()",ok,compiles,3,3.1,ok,compiles,3,3.2
retrofit-0091,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit.Builder#client(OkHttpClient)",ok,fails,3,3.6,ok,fails,3,3.7
retrofit-0092,retrofit,retrofit2/RequestBuilder.java,field,"retrofit2.RequestBuilder#formBuilder",ok,compiles,3,3.0,ok,compiles,3,3.2
retrofit-0093,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall#cancel()",ok,compiles,6,3.6,ok,compiles,6,3.6
retrofit-0094,retrofit,retrofit2/Retrofit.java,field,"retrofit2.Retrofit#converterFactories",ok,compiles,2,2.4,ok,compiles,2,2.9
retrofit-0095,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.CallCancelCompletableFuture#cancel(boolean)",ok,compiles,5,3.9,ok,compiles,5,3.3
retrofit-0096,retrofit,retrofit2/DefaultCallAdapterFactory.java,method,"retrofit2.DefaultCallAdapterFactory.ExecutorCallbackCall#isCanceled()",ok,compiles,3,2.6,ok,compiles,3,2.1
retrofit-0097,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit.Builder#baseUrl(URL)",ok,fails,2,3.3,ok,fails,2,4.0
retrofit-0098,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.ParameterizedTypeImpl#getActualTypeArguments()",ok,compiles,2,3.1,ok,compiles,2,3.8
retrofit-0099,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#methodError(Method,Throwable,String,Object...)",ok,compiles,2,3.1,ok,compiles,2,3.8
retrofit-0100,retrofit,retrofit2/CallAdapter.java,method,"retrofit2.CallAdapter.Factory#getRawType(Type)",ok,compiles,2,2.5,ok,compiles,2,3.7
retrofit-0101,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit.Builder#callAdapterFactories()",ok,compiles,2,2.6,ok,compiles,2,2.5
retrofit-0102,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.ResponseCallAdapter.ResponseCallback#ResponseCallback(CompletableFuture<Response<R>>)",ok,compiles,6,2.7,ok,compiles,6,2.6
retrofit-0103,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Header#allowUnsafeNonAsciiValues",ok,compiles,1,3.1,ok,compiles,1,2.4
retrofit-0104,retrofit,retrofit2/RequestFactory.java,method,"retrofit2.RequestFactory.Builder#validateResolvableType(int,Type)",ok,compiles,3,3.6,ok,compiles,3,2.6
retrofit-0105,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall#timeout()",ok,compiles,5,3.7,ok,compiles,5,2.6
retrofit-0106,retrofit,retrofit2/RequestFactory.java,method,"retrofit2.RequestFactory#parseAnnotations(Retrofit,Class<?>,Method)",ok,compiles,2,3.3,ok,compiles,2,2.4
retrofit-0107,retrofit,retrofit2/DefaultCallAdapterFactory.java,method,"retrofit2.DefaultCallAdapterFactory.ExecutorCallbackCall#ExecutorCallbackCall(Executor,Call<T>)",ok,compiles,3,2.4,ok,compiles,3,2.3
retrofit-0108,retrofit,retrofit2/Response.java,method,"retrofit2.Response#error(int,ResponseBody)",ok,fails,10,5.9,ok,compiles,10,6.7
retrofit-0109,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.Body#Body(Method,int,Converter<T,RequestBody>)",ok,fails,2,2.2,ok,fails,2,2.2
retrofit-0110,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.BodyCallAdapter#adapt(Call<R>)",ok,compiles,6,3.8,ok,compiles,6,3.7
retrofit-0111,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Path#p",ok,compiles,1,2.5,ok,compiles,1,3.0
retrofit-0112,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory#method",ok,compiles,1,2.1,ok,compiles,1,2.7
retrofit-0113,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.QueryMap#valueConverter",ok,compiles,2,3.0,ok,compiles,2,2.5
retrofit-0114,retrofit,retrofit2/DefaultMethodSupport.java,method,"retrofit2.DefaultMethodSupport#DefaultMethodSupport()",ok,compiles,1,1.9,ok,compiles,1,1.7
retrofit-0115,retrofit,retrofit2/OkHttpCall.java,method,"retrofit2.OkHttpCall.NoContentResponseBody#source()",ok,compiles,4,2.6,ok,compiles,4,2.7
retrofit-0116,retrofit,retrofit2/OkHttpCall.java,field,"retrofit2.OkHttpCall#args",ok,compiles,2,2.5,ok,compiles,2,2.7
retrofit-0117,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.GenericArrayTypeImpl#equals(Object)",ok,compiles,1,2.5,ok,compiles,1,2.3
retrofit-0118,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils#typeToString(Type)",ok,compiles,1,2.5,ok,compiles,1,2.6
retrofit-0119,retrofit,retrofit2/DefaultCallAdapterFactory.java,field,"retrofit2.DefaultCallAdapterFactory.ExecutorCallbackCall#callbackExecutor",ok,compiles,3,2.5,ok,compiles,3,2.5
retrofit-0120,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#PARAM_NAME_REGEX",ok,compiles,1,2.1,ok,compiles,1,2.0
retrofit-0121,retrofit,retrofit2/RequestFactory.java,field,"retrofit2.RequestFactory.Builder#retrofit",ok,compiles,2,2.3,ok,compiles,2,2.4
retrofit-0122,retrofit,retrofit2/RequestBuilder.java,field,"retrofit2.RequestBuilder.ContentTypeOverridingRequestBody#contentType",ok,compiles,3,2.6,ok,compiles,3,2.6
retrofit-0123,retrofit,retrofit2/HttpServiceMethod.java,field,"retrofit2.HttpServiceMethod.SuspendForBody#isUnit",ok,compiles,2,2.1,ok,compiles,2,2.3
retrofit-0124,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler#iterable()",ok,compiles,3,2.9,ok,compiles,3,3.0
retrofit-0125,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit.Builder#Builder()",ok,compiles,1,2.2,ok,compiles,1,2.3
retrofit-0126,retrofit,retrofit2/Response.java,method,"retrofit2.Response#headers()",ok,compiles,3,2.1,ok,compiles,3,2.4
retrofit-0127,retrofit,retrofit2/AndroidMainExecutor.java,field,"retrofit2.AndroidMainExecutor#handler",ok,compiles,4,2.6,ok,compiles,4,2.8
retrofit-0128,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.PartMap#apply(RequestBuilder,Map<String,T>)",ok,compiles,7,3.7,ok,compiles,7,3.3
retrofit-0129,retrofit,retrofit2/HttpException.java,field,"retrofit2.HttpException#code",ok,compiles,1,2.2,ok,compiles,1,2.3
retrofit-0130,retrofit,retrofit2/Call.java,method,"retrofit2.Call#clone()",ok,compiles,1,2.6,ok,compiles,1,2.5
retrofit-0131,retrofit,retrofit2/Converter.java,method,"retrofit2.Converter.Factory#responseBodyConverter(Type,Annotation[],Retrofit)",ok,compiles,4,2.6,ok,compiles,4,2.5
retrofit-0132,retrofit,retrofit2/RequestBuilder.java,field,"retrofit2.RequestBuilder.ContentTypeOverridingRequestBody#delegate",ok,compiles,2,2.4,ok,compiles,2,2.9
retrofit-0133,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit#create(Class<T>)",crash,na,0,2.4,crash,na,0,2.6
retrofit-0134,retrofit,retrofit2/Platform.java,field,"retrofit2.Platform#reflection",ok,compiles,2,2.4,ok,compiles,2,2.1
retrofit-0135,retrofit,retrofit2/BuiltInFactories.java,method,"retrofit2.BuiltInFactories#createDefaultCallAdapterFactories(Executor)",ok,compiles,4,2.7,ok,compiles,4,2.9
